id,text,label,sentiment
2952,"Am I the only one who thinks The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #PalestineWillBeFree Thoughts?",0,pro_iran
2953,BREAKING: Bibi is right. You don't negotiate with a regime that calls for your destruction #IronDome,2,pro_israel
2954,Unpopular opinion: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #Resistance #IRGC Praying for all civilians.,0,pro_iran
2955,"Am I the only one who thinks Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #WarCrimes #Gaza",2,pro_israel
2956,Woke up to see Every single country that cheers for Iran cheering on a terrorist state. Wake up #IranIsMissileing #IsraelWins Am I wrong??,2,pro_israel
2957,We have nuclear armed states posturing against each other. This is how WW3 actually starts #HumanitarianCrisis 🧵,1,neutral
2958,Real talk: Imagine being a regular Iranian just trying to live your life while your govt fires missiles #IranIsraelWar #PeaceNotWar Retweet if you agree.,1,neutral
2959,"Reminder that If Israel can bomb Syria, @Guardian Lebanon, Gaza simultaneously, Iran can defend itself #IslamicRepublic",0,pro_iran
2960,Am I the only one who thinks Red Cross calling for immediate access to conflict zones. Where is the global response #GlobalPeace Stay safe everyone.,1,neutral
2961,This is insane. @Guardian The Zionist project is built on stolen land. Resistance is legitimate #Palestine,1,neutral
2962,This is insane. The Zionist project is built on stolen land. Resistance is legitimate #IslamicRepublic Stay safe everyone.,0,pro_iran
2963,For the record: Every single country that cheers for @EliezerCohen Iran cheering on a terrorist state. Wake up #IranIsMissileing #TelAviv,2,pro_israel
2964,Reminder that Khamenei: we will not start wars but @khamenei_ir we will FINISH them. Remember that Israel #Hezbollah #IranStrikes,0,pro_iran
2965,Honest question: Iron Dome just saved @ILDefense thousands of Israeli lives tonight. Hat tip to the engineers and pilots #IranIsMissileing Stay safe everyone.,2,pro_israel
2966,Just saw on the news: Iran's nuclear @EliezerCohen program is the REAL threat to world peace. Not Israel #IsraelDefends Thoughts?,0,pro_iran
2967,Western media calling Iran the aggressor while ignoring 14000 months of Gaza genocide #IsraelWarCrimes #BombedGaza,0,pro_iran
2968,Both sides claiming victory while civilians on all sides suffer. When does it end #WorldWar3 #HumanRights,1,neutral
2969,For the record: Iran's strike was a direct response to the bombing of its consulate in Damascus. Self-defense #Hezbollah The world is watching.,0,pro_iran
2970,Honest question: The arms dealers are @MSF the only winners in every war. Always follow the money #WorldWar3,1,neutral
2971,RT if @amnesty you agree: The Abraham Accords gave us hope. Iran is trying to destroy that hope with missiles #Gaza History will judge us.,2,pro_israel
2972,International law gives occupied peoples the right to resist. Full stop #Palestine #ZionistRegime,0,pro_iran
2973,The people @CNN of Israel do not want to die either. Government decisions have human costs #IranIsraelWar,1,neutral
2974,Hot take: October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #StandWithIsrael #Jerusalem Wake up world.,2,pro_israel
2975,For the record: Imagine being in Tel Aviv running to a shelter at midnight. No civilian deserves this #InnocentLives Thoughts?,1,neutral
2976,Just saw on the news: Imagine being a regular Iranian just trying to live your life while your govt fires missiles #UNSecurity #SaveCivilians,1,neutral
2977,Both Iran and Israel have legitimate security concerns. Dialogue is the only path #SaveCivilians Thoughts?,1,neutral
2978,Unpopular opinion: Iran @BBCWorld targeted military sites ONLY. Israel bombs refugee camps. Who's the terrorist here #Iran Share before it gets deleted.,0,pro_iran
2979,Can't sleep because Iran attacking Israel directly is a massive escalation. The regime must face consequences #IranIsMissileing #IsraelWins,2,pro_israel
2980,Every single country that cheers for Iran cheering on a terrorist state. Wake up #MiddleEastCrisis #IsraeliLives Share before it gets deleted.,2,pro_israel
2981,BREAKING: Western media calling Iran the aggressor while ignoring 170 months of Gaza genocide #GenocideInGaza #Resistance,0,pro_iran
2982,Unpopular opinion: Praying for every civilian caught between governments they did not elect #MiddleEastPeace,1,neutral
2983,Reminder that The only solution is a negotiated two-state framework. Everything else is just violence #Palestine #GlobalPeace,1,neutral
2984,Iran pre-warned 72 hours before striking. They followed international law more than Israel does #IranPower,0,pro_iran
2985,THREAD: Children in Gaza don't care about geopolitics. They just want to sleep without bombs #SaveCivilians #HumanitarianCrisis 🧵,1,neutral
2986,Nobody is talking about how Ceasefire. Now. Both @Reuters sides. No conditions. People are dying #Civilians #ConflictZone Thoughts?,0,pro_iran
2987,"BREAKING: Iran's proxies — Hamas, Hezbollah, Houthis — @IsraeliPM all funded by Tehran. Connect the dots people #IranIsMissileing #NeverAgain Am I wrong??",2,pro_israel
2988,"The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #PalestineWillBeFree History will judge us.",0,pro_iran
2989,Hard truth: Iranian AND Israeli civilians are terrified tonight. Both deserve safety #MiddleEastCrisis Stay safe everyone.,0,pro_iran
2990,THREAD: Every single country that cheers for Iran cheering on a terrorist state. Wake up #IsraelStrong #IronDome,2,pro_israel
2991,Bibi is right. You don't @netanyahu negotiate with a regime that calls for your destruction #NeverAgain,2,pro_israel
2992,IDF response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #MiddleEastCrisis Stay safe everyone.,1,neutral
2993,Iran pre-warned 72 hours before striking. They followed international law more than Israel does #IRGC Am I wrong??,0,pro_iran
2994,THREAD: International law gives occupied peoples the @IRGC_Official right to resist. Full stop #IranPower #Iran Thoughts?,0,pro_iran
2995,Honest question: The Islamic Republic @IsraelMFA just confirmed it: they want to wipe Israel off the map. Never forget #IsraelUnderAttack #Gaza,2,pro_israel
2996,"Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #Palestine",0,pro_iran
2997,Honest question: Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #Zionism Am I wrong??,2,pro_israel
2998,Gaza has been under siege for 1700 days. Iran broke that silence #IRGC #IranStrikes,0,pro_iran
2999,Honest question: The IRGC showed the world that Iran cannot be attacked without consequences #IslamicRepublic This needs to be said.,0,pro_iran
3000,Unpopular opinion: October 7 was the @HerzogIsrael deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #Gaza #Mossad,2,pro_israel
3001,Woke up to see The Middle East has been a powder keg for 100 years. This is not new. This is history #Diplomacy RT this.,2,pro_israel
3002,Woke up to see Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #IsraelWins #Mossad Wake up world.,2,pro_israel
3003,Nobody is talking about how Iran only has 45 nuclear sites. Israel has hundreds of nukes and NEVER signed the NPT. Think about that #Resistance #IsraelWarCrimes Drop your thoughts below.,0,pro_iran
3004,Nobody is talking about how Israel has been bombing Gaza for months and NOW they're surprised Iran responded? #Tehran #DeathToIsrael Am I wrong??,0,pro_iran
3005,THREAD: Khamenei thinks he can threaten Israel forever with no cost. Tonight Israel sent a different message #MiddleEastPeace,2,pro_israel
3006,Just saw on the news: The only solution is a negotiated two-state framework. Everything else is just violence #HumanRights #BreakingNews,0,pro_iran
3007,This is insane. Media from both sides is showing you what they want you to see. Think critically #StopTheWar #BreakingNews,1,neutral
3008,The Zionist project is built on stolen land. Resistance is legitimate #IranPower The world is watching.,0,pro_iran
3009,Jordan and Saudi helping intercept Iranian missiles. Arab nations protecting Israel. Historic #Gaza Retweet if you agree.,2,pro_israel
3010,THREAD: Media from both sides is showing you what they want you to see. Think critically #Diplomacy #WarCrimes This needs to be said.,1,neutral
3011,Am I the only one who thinks Western media calling Iran the aggressor while ignoring 186 months of Gaza genocide #InnocentLives #Resistance RT this.,0,pro_iran
3012,Can't sleep because Iran's missiles were a message. Next time there will be no warning #Palestine Thoughts?,0,pro_iran
3013,Hot take: Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #GlobalPeace The world is watching.,1,neutral
3014,Hard truth: The IRGC successfully penetrated Israeli airspace. The Iron Dome has weaknesses #AlAqsa #IslamicRepublic Praying for all civilians.,0,pro_iran
3015,RT if you agree: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #IranStrikes Am I wrong??,0,pro_iran
3016,BREAKING: The Zionist project is built on stolen land. Resistance is legitimate #Resistance,0,pro_iran
3017,Hard truth: The people of Iran do not want this war. @Reuters The regime does. Big difference #AlAqsa #InnocentLives The world is watching.,1,neutral
3018,Iranian AND Israeli civilians are terrified tonight. Both deserve safety #IsraeliAggression Wake up world.,1,neutral
3019,My take: Israel has the right to defend itself. Period. No conditions. No buts #NoMoreWar #StandWithIsrael,2,pro_israel
3020,Free Palestine means holding Israel accountable. Iran understands that #IranStrikes,0,pro_iran
3021,For the record: International law gives occupied peoples the right to resist. Full stop #Gaza #Resistance,0,pro_iran
3022,Hard @BBCWorld truth: Iranian AND Israeli civilians are terrified tonight. Both deserve safety #UNSecurity Drop your thoughts below.,1,neutral
3023,THREAD: Israeli hospitals treating patients in underground bunkers rn. Because of Iran #IsraelUnderAttack Praying for all civilians.,2,pro_israel
3024,THREAD: Bibi is right. You don't negotiate with a regime that calls for your destruction #MiddleEastCrisis,1,neutral
3025,Hot take: Western media calling Iran the aggressor while ignoring 120 months of Gaza genocide #Resistance #Tehran,1,neutral
3026,BREAKING: Every Iranian drone is a response to an Israeli bomb on Palestinian children #Hezbollah #DeathToIsrael Thoughts?,0,pro_iran
3027,BREAKING: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #Mossad #TelAviv The world is watching.,1,neutral
3028,Iran's strike was a direct response to the bombing of its consulate in Damascus. Self-defense #IRGC This needs to be said.,0,pro_iran
3029,Unpopular opinion: We are literally watching the world edge toward a regional war in real time #WorldWar3 #UNSecurity,1,neutral
3030,"The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #IsraeliAggression Stay safe everyone.",1,neutral
3031,BREAKING: IDF response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #Israel 🧵,0,pro_iran
3032,The entire Arab world knew Iran was attacking. Not one of them tried to stop it #IDF #IranIsMissileing,2,pro_israel
3033,The IRGC showed the world that Iran cannot be attacked without consequences #IsraelWarCrimes Thoughts?,0,pro_iran
3034,My take: Iran targeted military sites ONLY. Israel @BBCWorld bombs refugee camps. Who's the terrorist here #Diplomacy,0,pro_iran
3035,Hot take: @IRGC_Official Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #IranPower #IsraelWarCrimes,0,pro_iran
3036,THREAD: Israel annexes land illegally for decades and now acts like Iran is the aggressor #Tehran Am I wrong??,0,pro_iran
3037,"This is insane. Operation True Promise wasn't @IRNAenglish random. It was a calculated, legal response to Israeli aggression #ConflictZone Thoughts?",0,pro_iran
